userId,movieId,rating,timestamp
195,3421,4,178
195,3516,3,232
195,1259,2,622
195,1965,2,601
195,2915,2,380
195,34,4,459
195,1827,4,582
195,1958,4,56
195,3868,4,779
195,1517,4,600
195,2243,3,747
195,3061,3,558
195,915,3,22
195,2124,3,416
195,2750,3,34
195,3088,5,664
195,1077,4,40
195,1226,3,533
195,1923,4,280
195,2000,1,217
195,3424,1,224
195,3526,1,215
195,3608,1,136
195,1641,2,361
195,3072,2,278
195,3507,3,373
195,2918,1,25
195,3210,3,573
195,1747,3,349
195,2870,3,292
195,3873,3,315
195,2144,3,381
195,3039,1,403
195,3253,1,799
195,1081,3,383
195,2502,3,93
195,3052,2,746
195,471,3,517
195,3448,3,260
195,3175,4,432
195,2302,3,717
195,2423,2,756
195,2946,2,288
195,3398,2,326
195,2109,3,708
195,2111,2,166
195,104,1,567
195,2150,2,85
195,2746,3,682
195,3244,3,112
195,3760,3,582
195,356,2,622
195,587,2,134
195,3552,2,627
195,1884,3,415
195,3255,2,230
195,3591,1,149
195,597,3,656
195,1125,1,798
195,2706,2,359
195,2779,3,470
195,1395,2,684
195,2110,2,64
195,2134,2,185
195,2407,3,117
195,3462,4,149
195,2804,2,505
195,951,3,354
195,2788,3,151
195,3361,3,375
195,898,3,351
195,608,4,629
195,1260,3,461
195,4037,4,760
195,296,3,590
195,1213,3,699
195,3735,3,333
195,1084,4,36
195,2917,4,651
195,2268,3,523
195,3019,4,311
195,3427,1,290
195,3701,2,752
195,3744,1,497
195,112,1,78
195,2023,3,675
195,2112,3,546
195,3529,3,11
195,3717,1,164
195,2986,2,633
195,2568,1,647
195,246,2,101
195,1189,3,394
195,722,4,544
195,3077,4,204
195,443,2,530
195,923,5,532
195,318,3,612
195,527,4,71
195,593,4,186
195,3468,4,248
195,1207,4,438
195,1225,4,168
195,1250,4,549
195,3095,4,734
195,912,5,473
195,1193,4,753
195,3011,3,22
195,1217,4,157
195,111,2,597
195,1247,4,665
195,2728,3,821
195,3068,4,255
195,3742,3,449
195,919,4,183
195,1228,2,156
195,908,3,379
195,1104,4,326
195,150,3,663
195,2075,3,684
195,3201,3,805
195,3811,2,433
195,531,3,268
195,1263,3,256
195,1293,4,541
195,3350,3,527
195,973,4,242
195,1090,3,560
195,1929,3,823
195,3196,3,667
195,4041,2,595
195,1955,3,689
195,924,5,62
195,3122,3,570
195,3733,3,123
195,1944,3,640
195,1950,2,421
195,3152,3,554
195,3359,2,433
195,1208,4,217
195,1393,3,622
195,3098,3,568
195,3668,3,606
195,3871,5,676
195,1253,4,376
195,3100,3,111
195,920,4,260
195,1935,3,548
195,3147,3,80
195,1231,3,484
195,971,3,14
195,1103,3,191
195,1272,4,370
195,1012,3,584
195,3198,4,107
195,3271,3,141
195,3498,3,136
195,3546,3,453
195,1302,3,332
195,1964,2,668
195,2132,3,534
195,2313,3,747
195,2739,2,65
195,953,4,426
195,2070,3,831
195,2929,3,404
195,2202,3,640
195,3471,4,288
195,960,3,170
195,1946,3,800
195,3169,2,275
195,1957,1,595
195,2312,3,143
195,3062,4,654
195,3135,3,145
195,943,3,520
195,954,4,130
195,1962,3,641
195,2067,3,407
195,944,3,562
195,3360,2,87
195,3461,2,423
195,1096,2,265
195,281,3,547
195,25,3,734
195,1938,4,637
195,2291,2,671
195,2988,3,751
195,3194,3,388
195,930,4,708
195,3364,4,198
195,3972,2,419
195,4016,2,821
195,4019,2,369
195,4030,3,512
195,3978,2,656
195,3987,3,489
195,3998,2,367
195,4022,2,558
195,4023,2,287
195,3986,2,272
195,3988,3,9
195,4025,2,673
195,3946,1,539
195,3999,2,578
195,4018,3,349
195,2710,1,363
195,3081,3,428
195,426,3,17
195,724,2,501
195,2004,1,803
195,196,2,746
195,2995,2,652
195,2315,1,473
195,2719,2,444
195,899,3,226
195,900,3,80
195,1947,3,268
195,2857,3,217
195,2971,3,434
195,3549,3,503
195,1035,3,378
195,1951,4,231
195,2941,3,183
195,1093,4,133
195,1380,3,408
195,2657,3,214
195,2135,3,745
195,2877,4,827
195,1772,4,753
195,2084,2,756
195,2088,2,393
196,809,2,650
196,916,3,530
196,2161,2,711
196,2424,4,243
196,3072,2,143
196,3317,5,296
196,3408,5,646
196,3481,4,704
196,3510,5,224
196,3536,5,32
196,3555,3,165
196,3512,4,296
196,3534,4,603
196,3578,4,28
196,3285,3,801
196,3484,3,238
196,3301,4,465
196,3354,3,734
196,3483,3,103
196,3537,3,433
196,3593,2,43
196,3594,4,798
196,3324,2,61
196,3579,3,763
196,3565,4,598
196,3649,4,587
196,3706,3,819
196,3671,5,316
196,3705,4,43
196,3681,3,442
196,3684,4,797
196,3686,5,302
196,3702,4,124
196,3703,4,650
196,3620,2,284
196,3623,4,788
196,3638,5,296
196,3639,5,804
196,3682,4,146
196,3704,4,676
196,3707,4,823
196,3633,4,46
196,3685,4,104
196,3688,3,564
196,3689,1,209
196,3690,1,549
196,3697,3,346
196,3618,2,794
196,3624,5,639
196,3635,5,485
196,3699,5,262
196,3669,2,408
196,2762,5,526
196,3052,2,59
196,1127,4,134
196,2949,5,64
196,2076,4,142
196,2861,4,403
196,265,5,224
196,1959,4,170
196,2912,3,146
196,3501,4,75
196,261,4,643
196,454,4,516
196,2474,4,19
196,2746,3,802
196,2889,4,298
196,3005,4,680
196,3102,4,76
196,3494,4,50
196,3552,4,69
196,3654,4,469
196,1081,5,183
196,1375,4,234
196,2712,3,110
196,3082,5,591
196,3591,4,474
196,3115,4,366
196,2975,4,299
196,3614,2,831
196,2840,4,24
196,3118,4,808
196,3387,4,68
196,2082,3,741
196,2882,3,595
196,3157,4,662
196,5,4,36
196,3113,3,336
196,3489,5,230
196,1863,2,519
196,2888,3,265
196,2977,4,239
196,3004,4,30
196,3557,3,92
196,3572,1,465
196,2858,5,836
196,3175,4,505
196,2628,4,315
196,2906,4,529
197,368,4,582
197,356,3,7
197,1210,5,541
197,295,2,385
197,2628,5,828
197,2642,1,313
197,260,5,607
197,2087,5,16
197,2174,3,518
197,2797,4,523
197,2872,5,350
197,3479,4,790
197,367,3,505
197,1019,3,779
197,2100,4,257
197,3466,3,348
197,653,5,493
197,2015,4,676
197,2021,5,86
197,2105,5,2
197,1009,5,829
197,1702,5,386
197,3877,4,379
197,541,4,546
197,924,4,542
197,1196,5,138
197,1240,5,654
197,2571,5,519
197,589,5,387
197,750,4,307
197,3703,3,191
197,32,3,797
197,2916,5,12
197,2968,1,215
197,1215,3,227
197,1374,4,681
197,1909,5,818
197,3702,3,827
197,1356,5,36
197,1376,5,444
197,1748,3,314
197,1580,5,83
197,610,5,538
197,1527,5,201
197,1676,5,734
197,2640,4,249
197,780,5,680
197,1372,5,280
197,2528,3,388
197,329,5,180
197,442,5,261
197,2011,4,378
197,2117,4,300
197,2311,3,69
197,1690,4,226
197,3701,4,786
197,316,3,337
197,3638,5,745
197,674,3,333
197,2094,5,479
197,379,4,740
197,1391,4,408
197,1037,2,234
198,3481,4.5,222
198,1204,4,767
198,3176,1.5,660
198,2770,2.5,626
198,4022,3,212
198,4306,4,553
198,3147,3.5,471
198,1747,2,382
198,1172,3.5,307
198,1042,1,588
198,1405,3,768
198,2108,5,36
198,1244,5,267
198,2064,5,34
198,1041,4,681
198,1077,4,512
198,2973,0.5,141
198,1089,2,767
198,1199,5,822
198,1732,4.5,613
198,3470,4.5,391
198,3210,5,596
198,1273,2,805
198,1289,5,459
198,3267,3.5,829
198,5792,1,666
198,3925,2,582
198,4226,4,366
198,5669,4.5,444
198,3983,4,796
198,5446,4,103
198,4973,4.5,64
198,1148,5,811
198,858,5,63
198,5876,5,267
198,4034,4.5,707
198,1252,5,345
198,2997,5,832
198,1223,5,591
198,2858,5,104
198,608,3.5,650
198,5902,5,263
198,1221,5,832
198,3359,4.5,718
198,912,5,317
198,1208,5,29
198,3996,3.5,766
198,2599,5,529
198,1900,2.5,51
198,1449,3,675
198,6296,3,609
198,3911,3,59
198,3246,3.5,755
198,1250,5,746
198,4641,1.5,731
198,3811,5,368
198,3543,4.5,811
198,4027,4.5,207
198,1222,5,400
198,1259,5,622
198,1266,3.5,175
198,5812,3,140
198,36,5,177
198,3198,5,602
198,4772,2.5,750
198,3160,5,428
198,5995,2,350
198,4967,1.5,49
198,2966,2.5,75
198,3006,3,825
198,2692,4,165
198,4886,4.5,220
198,5952,2,342
198,1254,4,546
198,1198,2,699
199,1215,4.5,582
199,1722,3,476
199,2701,2.5,144
199,1587,4,273
199,1982,3,394
199,546,0.5,541
199,1416,1,129
199,2410,4,162
199,2411,3.5,90
199,23,3.5,441
199,3986,2.5,795
199,12,4,134
199,1616,2.5,737
199,3984,3,594
199,4161,3,85
199,60069,1.5,455
199,6826,1,490
199,1165,1.5,729
199,10,2.5,149
199,8225,4,232
199,924,3.5,590
199,7282,0.5,618
199,2959,5,47
199,296,5,288
199,56169,4,458
199,48780,4,659
199,59590,2,591
199,44665,4,214
199,56587,3.5,280
199,54995,4,172
199,8403,2,150
199,8654,2,200
199,5903,3.5,827
199,6283,4,480
199,6378,3.5,725
199,43936,3.5,623
199,32587,4,495
199,55765,3.5,812
199,44191,4.5,716
199,55908,4.5,195
199,8581,3,337
199,7649,2.5,677
199,180,3.5,589
199,6104,4.5,487
199,1261,3.5,5
199,6807,4.5,544
199,2467,4,389
199,4105,3.5,587
199,6350,2.5,323
199,7099,2.5,170
199,1036,4.5,694
199,741,5,455
199,32,3.5,633
199,1274,3,416
199,3527,4,729
199,27660,3.5,136
199,6502,3,816
199,592,4,682
199,37830,3.5,32
199,1196,5,529
199,1240,4,822
199,7810,2.5,403
199,1270,4.5,583
199,6333,3,744
199,7254,4,534
199,7842,4,744
199,1527,4,573
199,110,4.5,251
199,1198,3.5,813
199,2019,4,715
199,293,4.5,491
199,858,3,163
199,27005,3.5,406
199,1136,5,831
199,55820,4,766
199,31410,4,228
199,1213,3.5,102
199,5952,3,728
199,33794,4,343
199,593,4.5,424
199,51255,4,39
199,2858,4,80
199,1080,5,145
199,5995,3.5,814
199,111,4,128
199,8874,4,150
199,59018,3,174
199,46976,3.5,410
199,1590,4.5,58
199,480,3.5,766
199,2232,3.5,829
199,2916,4,353
199,1580,4,3
199,780,3.5,226
199,2913,3,486
199,292,4,268
199,316,4,227
199,1690,2.5,830
199,1917,3,776
199,2012,4,294
199,1320,4.5,708
199,1544,3,799
199,3697,4,738
199,673,3.5,320
199,2628,3.5,803
199,1676,4,356
199,208,3.5,118
199,405,3.5,79
199,1882,3,399
199,173,4,586
199,27728,4.5,250
199,56145,4,652
199,1127,4,402
199,1584,3.5,84
199,56174,3.5,686
199,5445,3.5,349
199,3793,2.5,157
199,4533,4,227
199,2021,4,531
199,53996,4,133
199,34319,3.5,283
199,33493,5,554
199,2011,4,482
199,2455,4,511
199,2985,4,399
199,6281,4,290
199,1748,4,255
199,52281,3,648
199,6874,3.5,746
199,7438,3.5,661
199,57669,4,772
199,8790,3,131
199,2788,4.5,341
199,58559,4.5,440
199,27410,4,262
199,356,4.5,290
199,457,4,190
199,380,3.5,831
199,42197,3.5,748
199,58998,4,24
199,59315,3.5,211
199,59810,3.5,689
199,55290,4,462
199,44199,3,37
199,49272,4.5,134
199,48774,3.5,832
199,6870,3.5,469
199,3578,4,624
199,5146,4,759
199,3581,3,382
199,51662,3.5,479
199,53953,3.5,192
199,33558,3,406
199,48516,4,479
199,27831,4,420
199,16,4,489
199,58295,4,402
199,44761,2.5,612
199,61323,3.5,733
199,53519,3,406
199,7360,3.5,651
199,61248,3.5,381
199,2579,3.5,102
199,1732,3.5,589
199,59126,4.5,685
199,60943,3.5,114
199,63062,4,669
199,54997,4,558
199,1214,5,764
199,1200,5,625
199,2571,5,368
199,589,5,472
199,1210,5,121
199,260,5,507
199,2288,5,278
199,34405,3,273
199,32825,4,107
199,6731,3,367
199,2716,3.5,385
199,3576,3,653
199,4553,3.5,427
199,4878,3,654
199,7841,3.5,620
199,52328,3,386
199,60040,3.5,326
199,5349,1.5,527
199,8644,2.5,456
199,8636,1.5,74
199,53000,3,333
199,26554,4,397
199,57368,3.5,815
199,3300,4,307
199,8371,3,493
199,54771,3,662
199,56801,2.5,78
199,55232,2.5,608
199,8861,1.5,532
199,8810,2.5,62
199,6934,4,88
199,6537,3.5,813
199,6365,4,350
199,5378,4.5,679
199,5219,3.5,463
199,5171,3,632
199,5046,3.5,229
199,4887,3,613
199,4735,2.5,313
199,4370,3.5,142
199,3355,4.5,640
199,53207,3.5,200
199,318,4.5,690
199,2329,3,356
199,4226,5,242
199,54286,4,726
199,33660,4,776
199,5418,4,614
199,59369,4,491
199,64957,3.5,484
199,60684,3.5,40
199,55363,3,528
199,4011,4,138
199,7458,4,376
199,47,4.5,62
199,5954,3.5,391
199,47610,4,540
199,62792,3.5,355
199,68157,4,565
199,68135,4,822
199,67867,2,580
199,68319,3.5,677
199,68205,3.5,550
199,67665,2,663
199,68932,2,294
199,63436,3.5,275
199,55577,3.5,529
199,48877,4,562
199,39446,4,396
199,8957,4.5,550
199,69278,3.5,573
199,65682,3,532
199,58432,3,818
199,63481,2,433
199,69526,3.5,835
199,72129,3.5,455
199,68791,3.5,336
199,73017,4,251
199,71156,3.5,354
199,68237,3.5,448
199,71535,4,7
199,69122,3.5,191
199,71135,4,245
199,73268,3.5,625
199,73929,3,83
199,53956,3.5,699
199,74532,3.5,419
199,72998,3,333
199,79057,3.5,298
199,74452,3.5,367
199,74458,4,566
199,74948,3,195
199,74545,3,331
199,73321,3.5,629
199,74685,3.5,678
199,78034,3,792
199,75985,4,180
199,79695,3.5,32
199,80363,3,416
199,81535,3,188
199,80463,4,427
199,81845,4,483
199,84187,4,746
199,44,4,432
199,3499,4,461
199,26603,4,440
199,84395,2.5,195
199,80906,4,814
199,85131,3.5,744
199,85025,3.5,61
199,79132,4,83
199,7001,4,668
199,81562,4,13
199,40732,3,322
199,86290,3.5,103
199,82459,3.5,524
199,84601,3.5,371
199,82461,3.5,440
199,85020,3.5,754
199,84374,3.5,219
199,82854,3,336
199,85022,3.5,486
199,1625,4,228
199,84152,4,278
199,53129,4,32
199,68159,3.5,822
199,81788,3.5,822
199,1682,4,710
199,1265,4,7
199,84954,3.5,100
199,86377,4,610
199,86347,4,277
199,86142,4,732
199,85412,3.5,72
199,4993,4,824
199,78544,4,249
199,78160,4,98
199,27922,4,202
199,2542,4,36
199,83506,4,173
199,65133,4.5,425
199,7153,3.5,309
199,68194,3.5,208
199,778,4,619
199,55118,3.5,757
199,7387,3.5,415
199,80489,3.5,757
199,26614,4,339
199,1704,4.5,572
199,2028,4,176
199,3147,4.5,785
199,8950,3.5,173
199,56788,4,736
199,8665,4,714
199,4995,4,142
199,78218,3.5,524
199,51357,4,691
199,2231,4,508
199,83349,3.5,327
199,81229,3.5,155
199,79592,4,537
199,79134,3.5,576
199,75813,3.5,362
199,76210,3,590
199,86345,4,517
199,4963,4,209
199,79006,4,221
199,87232,4,729
199,87485,3.5,379
199,86332,4,768
199,8641,4,100
199,83134,4.5,475
199,84615,3,816
199,52606,4,729
199,34162,3.5,789
199,88405,3.5,232
199,78209,3.5,550
199,66509,3.5,95
199,61132,3.5,154
199,60756,3.5,54
199,7048,4,588
199,6188,4,699
199,3948,4,119
199,73211,3.5,814
199,88744,3.5,101
199,88785,3.5,677
199,88812,3.5,726
199,89753,3.5,620
199,91542,3.5,56
199,90405,3.5,346
199,92420,3.5,433
199,91630,3.5,411
199,91653,3.5,214
199,93443,4,570
199,66090,3.5,504
199,79796,3.5,755
199,62849,4,333
199,319,3.5,254
199,2664,4.5,651
199,3448,4,368
199,1246,4,101
199,25,4,28
199,6,4.5,790
199,50,4.5,54
199,5502,4,830
199,608,3.5,829
199,94959,3.5,497
199,85774,4,89
199,96829,4.5,99
199,99114,4,561
199,104913,4.5,826
199,106100,4,190
199,89492,4,300
199,81932,4,325
199,76251,4.5,77
199,97938,4,517
199,96079,4.5,690
199,88140,4,463
199,91529,4.5,211
199,97921,4,71
199,106696,3.5,545
199,88163,3.5,807
199,107141,3.5,345
199,91658,4,418
199,89745,4,265
199,91500,4,19
199,106487,4,495
199,106489,4,720
199,104841,4,811
199,106916,3.5,606
199,98154,4,776
199,96610,4,742
199,541,4,152
199,90345,3.5,56
199,1356,3,339
199,103253,4,773
199,70286,4.5,300
199,68358,4,692
199,6996,3,127
199,4720,3.5,56
199,1617,5,727
199,104879,3.5,327
199,45447,4,687
199,27773,4,186
199,85414,4,797
199,1252,4,56
199,69844,3.5,682
199,53972,3,793
199,106441,3.5,466
199,45722,4,556
199,103235,4.5,302
199,112112,2,806
199,527,4.5,42
199,2336,4,664
200,356,4,86
200,593,4,704
200,2571,5,637
200,1270,5,706
200,1,3,412
200,1682,5,79
200,36529,5,293
200,1645,4.5,398
200,48780,4.5,434
200,4161,4.5,143
200,6281,4.5,252
200,8369,4.5,811
200,58803,4.5,101
200,1265,4.5,572
200,145,4.5,290
200,6548,4.5,540
200,454,4.5,564
200,4223,4.5,656
200,1020,4.5,158
200,45431,4.5,119
200,87522,4.5,164
200,94015,4.5,124
200,2011,4.5,254
200,2012,4,753
200,33004,4.5,11
200,49530,4.5,34
200,5418,4.5,833
200,8665,4.5,558
200,293,4.5,562
200,2470,4.5,556
200,4226,4.5,625
200,3020,4.5,114
200,56174,4.5,101
200,54286,4.5,123
200,6934,1,616
200,6539,4.5,669
200,1625,5,300
200,64716,4.5,273
200,8644,3.5,516
200,5445,4.5,620
200,2028,4.5,773
200,73017,4.5,719
200,50872,4.5,554
200,4995,4.5,303
200,527,4.5,798
200,1222,4.5,508
200,4306,4.5,677
200,5218,4.5,595
200,8874,4.5,68
200,60069,4.5,491
200,91542,4.5,146
200,53322,4.5,735
200,4963,4.5,175
200,53121,4,283
200,1307,4,579
200,58295,4,456
200,46578,4,17
200,68954,4,58
200,57353,4,263
200,2605,4,32
200,90405,4,40
200,170,4,64
200,2353,4,246
200,500,4,772
200,5620,4,121
200,7163,3,399
200,46976,4,141
200,5349,4,772
200,2496,4,550
200,4681,4,621
200,296,4,625
200,6373,4,549
200,69644,4,322
200,2471,4,300
200,5010,4,465
200,3462,4,143
200,6378,4,251
200,1580,4,27
200,1954,4,501
200,54999,4,220
200,90746,4,278
200,54995,4,45
200,32,4,37
200,55247,4,319
200,2321,4,272
200,8360,4,636
200,56367,4,819
200,6377,4.5,554
200,4886,4,461
200,5989,4,205
200,104374,3.5,682
200,8958,3.5,608
200,86298,3.5,514
200,1610,3.5,178
200,110,3.5,643
200,48774,3.5,230
200,45447,3,315
200,8529,3.5,320
200,4299,3.5,310
200,42015,3.5,214
200,26686,3.5,556
200,7361,3.5,106
200,64969,3.5,772
200,44022,3.5,417
200,85736,3.5,189
200,6059,3.5,546
200,5574,3.5,820
200,4344,3.5,267
200,45517,3.5,190
200,480,3.5,743
200,63113,3.5,113
200,377,3.5,121
200,5872,3.5,640
200,2959,4,40
200,586,3.5,550
200,648,3.5,135
200,79132,3.5,352
200,8984,3,349
200,102903,3,112
200,3639,3,693
200,6365,2,695
200,2427,3,232
200,4052,3,603
200,3409,3,459
200,1544,3,518
200,1702,3,392
200,4025,3,221
200,33836,3,464
200,7293,3,310
200,33679,3,283
200,4519,3,779
200,455,3,17
200,1199,1.5,431
200,45186,3,314
200,49272,3,65
200,2671,3,614
200,45720,3,454
200,27482,1,782
200,4661,2.5,272
200,6550,2.5,151
200,4638,2.5,572
200,8604,2.5,244
200,33499,2.5,320
200,31685,2.5,367
200,2953,2.5,620
200,364,3,753
200,59369,2.5,622
200,32587,2.5,70
200,4018,2,769
200,74946,2,606
200,27193,2,246
200,1584,2,568
200,185,2,227
200,4310,2,562
200,53125,2,811
200,362,2,7
200,26999,2,643
200,60074,2,32
200,136592,1.5,797
200,90647,1.5,637
200,5679,1.5,589
200,588,1.5,220
200,8622,1.5,640
200,2706,1.5,131
200,36525,1,274
200,58103,1,714
200,4022,1,625
200,45732,1,504
200,51084,1,552
200,1088,1,253
200,8957,1,537
200,3785,0.5,456
200,4447,0.5,309
200,54272,0.5,80
200,1080,0.5,678
200,76093,3.5,405
200,8961,3,795
200,3623,3,814
200,3408,4.5,470
200,4308,3,67
200,4370,2.5,626
200,68157,4.5,150
200,63082,3,688
200,3717,3,736
200,69122,1,519
200,5956,2.5,712
200,4369,3.5,799
200,8376,2.5,497
200,8361,2.5,549
200,53996,2,554
200,30812,2.5,580
200,4901,2.5,655
200,3827,3,95
200,57669,2.5,780
200,3825,2.5,557
200,52281,3.5,349
200,40278,3.5,504
200,3147,3,199
200,106782,3,466
200,6889,3.5,47
200,2687,1.5,87
200,4016,1,161
200,81847,4.5,36
200,106696,3.5,810
200,595,1,188
200,1291,4.5,109
200,106916,4.5,783
200,48516,1.5,800
200,1092,4,295
200,7154,3,326
200,597,4,578
200,2724,1,366
200,4489,2.5,706
200,1380,2.5,548
200,2403,2.5,570
200,79695,4,454
200,1527,2.5,587
200,81229,3.5,749
200,5809,1,552
200,1917,3,169
200,1619,2.5,303
200,2762,1.5,822
200,1721,2,244
200,1801,1.5,612
200,106920,3.5,660
200,2420,3.5,689
200,111659,4,91
200,97938,2,659
200,36289,2,298
200,1097,3,309
200,87975,3,759
200,62849,1.5,777
200,58047,3.5,447
200,91978,4.5,618
200,7155,4,8
200,134130,4.5,101
200,103141,4,636
200,103810,2.5,572
200,67923,3.5,527
200,1367,1.5,443
200,2378,0.5,190
200,57528,1.5,48
200,95510,4,661
200,780,2.5,789
200,129354,4,259
200,78637,3.5,102
200,101142,3.5,792
200,367,3,593
200,2,3.5,609
200,79091,3,128
200,27821,3.5,55
200,97225,3,343
200,79293,1.5,646
201,235,1,418
201,1917,4,703
201,2797,5,487
201,4993,5,630
201,4306,5,52
201,3793,4,771
201,2115,5,127
201,832,4,805
201,2599,4,230
201,186,3,668
201,8947,5,342
201,8949,4,267
201,8961,5,112
201,6909,5,666
201,5679,5,328
201,8958,5,544
201,8666,0.5,687
201,6333,4,358
201,5349,4,499
201,8636,4,516
201,7153,5,750
201,27882,5,589
201,8784,5,313
201,8798,4,531
201,293,5,567
201,7361,5,425
201,6,5,766
201,8873,0.5,468
201,8644,4,382
201,1957,5,152
201,1527,5,293
201,1101,5,306
201,8600,4,763
201,4878,4,159
201,8781,4,57
201,7458,4,781
201,8860,4,428
201,7155,1,306
201,5952,5,525
201,8368,5,382
201,318,5,27
201,6377,5,14
201,1198,5,799
201,2762,2,169
201,2329,4,406
201,1291,5,301
201,50,5,231
201,1,5,664
201,4886,5,686
201,1148,5,3
201,7147,5,215
201,8360,5,704
201,1270,5,773
201,4085,4,769
201,1396,4,394
201,296,5,631
201,593,4,658
201,480,5,178
201,592,4,519
201,150,5,584
201,110,5,622
201,260,5,31
201,1210,5,781
201,47,5,128
201,32,5,320
201,377,4,68
201,153,4,482
201,741,5,354
201,8376,3,558
201,8836,3,382
201,8861,4,145
201,8870,4,320
201,8810,4,712
201,2950,4,71
201,416,4,796
201,457,4,49
201,58,4,61
201,589,4,439
201,3948,4,113
201,2302,4,21
201,3114,4,604
201,5989,4,799
201,6539,4,310
201,8783,4,403
201,8827,4,308
201,8970,4,616
201,780,4,439
201,316,4,324
201,34,4,26
201,165,4,305
201,349,4,785
201,608,4,594
201,648,4,655
201,527,4,80
201,380,4,258
201,8665,4,551
201,5903,4,702
201,356,4,571
201,1653,4,118
201,27822,4,636
201,8874,4,534
201,8865,4,229
201,1196,5,417
201,736,4,455
201,2699,3,790
201,30812,3,381
201,494,3,181
201,104,3,22
201,2420,3,195
201,1136,5,770
201,5418,4,431
201,2716,4,360
201,3275,4,628
201,3498,4,637
201,2355,5,387
201,1220,4,336
201,2690,3,781
201,3526,4,223
201,2687,4,562
201,2406,3,179
201,2081,3,46
201,5949,3,301
202,2734,5,745
202,2002,4,737
202,5568,3,42
202,2628,3,655
202,1097,4,425
202,1196,4,292
202,1327,3,676
202,3101,4,192
202,1210,4,805
202,4327,4,560
202,5910,1,26
202,1690,2,58
202,3701,4,282
202,4566,2,613
202,1517,4,300
202,3768,3,59
202,2423,4,356
202,442,2,657
202,2794,5,211
202,1953,4,308
202,3766,4,601
202,4317,3,348
202,296,4,303
202,318,5,104
202,329,4,194
202,1371,4,434
202,1461,4,722
202,2393,3,176
202,2795,5,422
202,1019,4,519
202,1127,5,818
202,2015,2,702
202,4466,5,511
202,4767,2,423
202,2124,3,648
202,969,5,232
202,4042,4,429
202,2748,2,530
202,2683,3,235
202,1270,5,629
202,2011,4,486
202,2012,4,137
202,3004,3,260
202,3401,2,268
202,5141,3,326
202,5139,4,378
202,2531,4,558
202,3285,4,335
202,3412,3,178
202,4915,3,249
202,2530,4,279
202,419,2,36
202,5927,4,808
202,1333,4,85
202,1220,5,683
202,4008,4,803
202,1250,4,225
202,1968,4,772
202,1304,5,363
202,4396,3,467
202,2122,2,641
202,5540,4,659
202,2474,4,59
202,2739,4,184
202,3471,5,443
202,1587,4,28
202,2532,4,391
202,3930,2,577
202,2944,5,305
202,5872,3,305
202,5055,5,488
202,4589,4,833
202,4945,5,154
202,2533,4,172
202,1997,5,742
202,1998,3,313
203,2707,3.5,232
203,2085,2,79
203,3617,4,790
203,2688,4.5,453
203,922,4.5,676
203,1049,3.5,93
203,2116,5,163
203,1556,2.5,735
203,5015,3,466
203,2410,3,408
203,23,3.5,322
203,3298,2.5,822
203,4235,4,680
203,3435,4.5,312
203,934,2.5,801
203,58559,5,525
203,858,5,820
203,318,5,798
203,50,5,512
203,1617,5,765
203,541,4.5,546
203,1252,4,336
203,913,4,265
203,1284,3.5,550
203,1245,4,217
203,1748,4.5,250
203,39292,3.5,134
203,32587,4.5,832
203,44761,4,62
203,4848,4.5,367
203,48872,3.5,179
203,1212,4.5,582
203,1248,3.5,366
203,6016,4,459
203,4226,4.5,302
203,750,4.5,683
203,1221,4.5,245
204,1230,4,71
204,1304,4,452
204,16,4,511
204,432,1.5,133
204,3996,4,718
204,1247,4.5,165
204,151,3,801
204,112,2.5,584
204,1374,3.5,142
204,2011,4,262
204,923,4.5,804
204,1246,2,557
204,1370,2.5,1
204,2291,3,781
204,58,2.5,338
204,1407,3,706
204,4306,3.5,777
204,1234,3.5,753
204,1682,4,668
204,8838,3,367
204,7438,3,105
204,1213,3,361
204,1086,2.5,533
204,8751,5,478
204,8899,4,152
204,4700,1,755
204,4531,0.5,775
204,8754,5,609
204,6954,5,520
204,2066,5,651
204,3552,4,112
205,50,5,597
205,58559,3,409
205,10,3.5,761
205,260,3,834
205,1196,3,613
205,79132,2,17
205,1197,4,593
205,47,4.5,791
205,31658,4.5,572
205,48780,4.5,177
205,1214,2,50
205,68954,4,285
205,60069,3.5,669
205,48394,3.5,408
205,116797,5,617
205,91529,3,124
205,76093,4,84
205,54286,2.5,308
205,33794,4.5,816
205,1223,1,754
205,115713,4,414
205,115617,4.5,786
205,119145,5,361
205,134170,3.5,719
205,112171,3,746
205,118696,4,201
205,114552,4.5,252
205,130073,3,700
205,117529,3.5,791
205,133419,1.5,589
205,135887,2,105
205,117851,1.5,370
205,81562,2,734
205,72378,3,535
205,858,4,74
205,1221,3.5,69
205,1198,3.5,26
205,48516,3,92
205,1148,1,34
205,745,1,562
205,356,2.5,380
205,110,3,334
205,68157,3.5,256
205,1210,3,772
205,1291,3.5,83
205,78499,3,715
205,919,3,708
205,65514,4.5,786
205,26662,4,181
205,589,2.5,245
205,720,1,687
205,98491,5,448
205,89745,4,414
205,88125,4,634
205,95858,4,51
205,741,4.5,377
205,1270,4,522
205,93721,5,551
205,1,4.5,645
205,95311,4.5,374
205,8961,4,677
205,1240,4.5,209
205,67255,4.5,88
205,112852,4,743
205,26776,3.5,183
205,49530,4.5,416
205,44191,5,782
205,51662,4,155
205,49272,3.5,134
205,33493,4.5,173
205,56367,3.5,707
205,40815,4.5,130
205,50872,5,350
